FID,id,rbd,letra,numero,direcc_cal,direcc_num,of_piso,comuna,telefono,dependenci,precio,predio_m2,edificacio,directivos,profesores,administra,tecnicos,auxiliares,personal_t,pasetotal,paselibre,furgontota,furgonacre,sitios,matriculaj,almuerzoju,rinden_sim,rinden_paa,menosde5,de6a13,de14a17,masde18,fuente,prebasica,basica,media,superior,otra,privado,bespecial,bprebasica,bbasica,bh_c,bcomercial,bindustria,btecnica,bcft,bip,bu,badulto,botra,rbd_d,localidad,clase,coord_x,coord_y,provincial,layer,nombre,direccion,tipo
236,835,11978 4, ,343,AURORA DE CHILE,10019,1,SAN RAMON,496464,4,32000,0,0,1,0,0,0,10,14,0,0,1,0,0,147,100,0,0,147,0,0,0,1,147,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11978 4,SANTIAGO,PREBASICA,347677.03841,6286220.159,PROVINCIAL SUR,PREBASICA,BELEN LA BANDERA,10019 AURORA DE CHILE,JARDIN INFANTIL
237,838,10000067, , ,LA BANDERA,9470,0,SAN RAMON,5278865,8,0,0,0,0,0,0,9,3,13,0,0,0,0,1,0,0,0,0,144,0,0,0,3,144,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000067,SANTIAGO,PREBASICA,347273.90469,6286822.45,PROVINCIAL SUR,PREBASICA,C.A. INES DE SUAREZ,9470 LA BANDERA,SALA CUNA
238,839,10000152, , ,ALMTE LATORRE,9285,0,SAN RAMON,5417087,6,0,0,0,1,0,0,11,6,22,0,0,0,0,0,0,0,0,0,198,0,0,0,3,198,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000152,SANTIAGO,PREBASICA,347507.67148,6287167.42536,PROVINCIAL SUR,PREBASICA,LOS CARINOSITOS,9285 ALMTE LATORRE,JARDIN INFANTIL
239,841,10000154, , ,PEDRO AGUIRRE CERDA,8582,0,SAN RAMON,5435895,6,2200,2100,6.84,1,0,0,10,6,20,0,0,0,0,0,0,0,0,0,172,0,0,0,3,172,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000154,SANTIAGO,PREBASICA,348043.73844,6287906.21621,PROVINCIAL SUR,PREBASICA,PRIMAVERA,8582 PEDRO AGUIRRE CERDA,JARDIN INFANTIL
240,880,24542 9, , ,PIRAMIDE,1050,0,SAN MIGUEL,0,3,100000,0,0,2,0,0,0,2,10,0,0,0,0,0,0,0,0,0,160,0,0,0,1,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24542 9,SANTIAGO,PREBASICA,346511.45683,6291955.43145,PROVINCIAL CENTRO,PREBASICA,ESCUELA COLEGIO CHILE NRO.13,1050 PIRAMIDE,JARDIN INFANTIL
241,881,12218 1, ,13,GRAN AVDA JOSE MIGUEL CARRERA,5098,0,SAN MIGUEL,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12218 1,SANTIAGO,PREBASICA,346419.69219,6292041.15,PROVINCIAL CENTRO,PREBASICA,CHILE  ANEXO,5098 GRAN AVDA JOSE MIGUEL CARRERA,JARDIN INFANTIL
242,889,10000054, , ,BELLO HORIZONTE,5891,0,SAN MIGUEL,5266486,8,0,2250,4.64,0,0,0,8,8,17,0,0,4,0,1,0,0,0,0,205,0,0,0,3,205,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000054,SANTIAGO,PREBASICA,347637.95625,6290815.95,PROVINCIAL CENTRO,PREBASICA,C.A. LOS BOLDOS,5891 BELLO HORIZONTE,SALA CUNA
243,914,11860 5, ,308,RICARDO MORALES,3140,1,SAN MIGUEL,5541784,4,391000,0,0,2,0,0,0,4,8,0,0,3,3,1,0,0,0,0,50,0,0,0,1,50,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,11860 5,SANTIAGO,PREBASICA,346548.29858,6293972.17731,PROVINCIAL CENTRO,PREBASICA,TIA LUCY,3140 RICARDO MORALES,JARDIN INFANTIL
244,921,9575, ,220,RIVAS,750,0,SAN MIGUEL,5553518,4,215000,0,0,1,0,1,0,1,5,0,0,0,0,0,0,0,0,0,38,0,0,0,1,38,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,9575,SANTIAGO,PREBASICA,347420.43024,6294453.87397,PROVINCIAL CENTRO,PREBASICA,CENTRO EDUCACIONAL MIS HIJOS,750 RIVAS,JARDIN INFANTIL
245,923,10000065, , ,BERLIOZ,5967,0,SAN JOAQUIN,5266470,8,0,0,0,1,0,0,6,5,13,0,0,0,0,0,0,0,0,0,101,0,0,0,3,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000065,SANTIAGO,PREBASICA,348269.84598,6290749.35,PROVINCIAL CENTRO,PREBASICA,C.A. ALBERTO BERLIOZ,5967 BERLIOZ,SALA CUNA
246,927,12108 8, ,356,GASPAR DE ESPINOZA,5288,1,SAN JOAQUIN,5336348,3,180000,350,1.32,1,0,1,0,2,6,0,0,4,0,1,44,100,0,0,87,0,0,0,1,87,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12108 8,SANTIAGO,PREBASICA,348215.98471,6291571.62707,PROVINCIAL CENTRO,PREBASICA,MI PRINCESITA,5288 GASPAR DE ESPINOZA,JARDIN INFANTIL
247,930,24859 2, ,1530,SEBASTOPOL,349,1,SAN JOAQUIN,5266886,4,27000,0,0,3,0,0,0,1,6,0,0,1,1,1,40,100,0,0,60,0,0,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24859 2,SANTIAGO,PREBASICA,348732.29063,6290314.1125,PROVINCIAL CENTRO,PREBASICA,ESCUELA PARTICULAR DE PARVULOS HANGAROA NRO. 2,349 SEBASTOPOL,JARDIN INFANTIL
248,931,10000156, , ,BENOZZO GOZZOLI,5656,0,SAN JOAQUIN,5262678,6,12500,2040,4.8,1,0,0,3,1,6,0,0,0,0,0,0,0,0,0,94,0,0,0,3,94,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000156,SANTIAGO,PREBASICA,348805.76797,6291085.9375,PROVINCIAL CENTRO,PREBASICA,JARDIN GENESIS,5656 BENOZZO GOZZOLI,JARDIN INFANTIL Y SALA CUNA
249,940,10000066, , ,LOS COPIHUES,3975,0,SAN JOAQUIN,5531793,8,0,0,0,1,0,0,0,14,15,0,0,0,0,0,0,0,0,0,175,0,0,0,3,175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000066,SANTIAGO,PREBASICA,348481.60219,6292903.71588,PROVINCIAL CENTRO,PREBASICA,LOS ALERCES,3975 LOS COPIHUES,JARDIN INFANTIL
250,967,10000099, , ,LOS TORNEROS,6168,0,PENALOLEN,2848728,6,300,0,0,1,0,0,5,1,9,0,0,0,0,0,0,0,0,0,161,0,0,0,3,161,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000099,SANTIAGO,PREBASICA,353834.53407,6291161.16509,PROVINCIAL ORIENTE,PREBASICA,MONTAHUE,6168 LOS TORNEROS,JARDIN INFANTIL
251,968,88880, , ,PEATONES 9,5368,0,PENALOLEN,2841838,3,30000,1000,3,1,0,2,0,1,10,0,0,7,4,0,0,0,0,0,200,0,0,0,1,200,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88880,SANTIAGO,PREBASICA,353556.2817,6291550.64286,PROVINCIAL ORIENTE,PREBASICA,COLEGIO PARTICULAR SAN FERNANDO,5368 PEATONES 9,JARDIN INFANTIL
252,971,10000042, , ,LA CONCEPCION,6240,0,PENALOLEN,2728629,8,0,920,1.88,0,0,0,6,1,8,0,0,0,0,0,0,0,0,0,119,0,0,0,3,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000042,SANTIAGO,PREBASICA,354084.32344,6294687.975,PROVINCIAL ORIENTE,PREBASICA,C.A. LAS TIAS,6240 LA CONCEPCION,SALA CUNA
253,972,10000101, , ,AFLUENTE,6201,0,PENALOLEN,2727891,6,3000,640,2.73,1,0,0,5,1,8,0,0,0,0,0,0,0,0,0,127,0,0,0,3,127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000101,SANTIAGO,PREBASICA,354074.97422,6295342.475,PROVINCIAL ORIENTE,PREBASICA,RAYITO DE LUZ,6201 AFLUENTE,JARDIN INFANTIL
254,977,10000041, , ,AVENIDA GRECIA,6891,0,PENALOLEN,2792512,8,0,3863,6.71,0,0,0,15,3,19,0,0,0,0,0,0,0,0,0,201,0,0,0,3,201,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000041,SANTIAGO,PREBASICA,354888.96148,6295306.48993,PROVINCIAL ORIENTE,PREBASICA,PENALOLEN,6891 AVENIDA GRECIA,JARDIN INFANTIL
255,986,10000098, , ,AVENIDA LAS PARCELAS,8537,0,PENALOLEN,2792520,6,3300,910,4.14,1,0,0,13,3,21,0,0,0,0,0,0,0,0,0,281,0,0,0,3,281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000098,SANTIAGO,PREBASICA,356690.9,6295410.2125,PROVINCIAL ORIENTE,PREBASICA,LOS GRILLITOS,8537 AVENIDA LAS PARCELAS,JARDIN INFANTIL
256,987,10000037, , ,CONSISTORIAL,1667,0,PENALOLEN,2791021,8,0,714,6.29,0,0,0,11,2,14,0,0,0,0,0,0,0,0,0,170,0,0,0,3,170,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000037,SANTIAGO,PREBASICA,356768.9095,6295194.43662,PROVINCIAL ORIENTE,PREBASICA,C.A. ROSA O'HIGGINS,1667 CONSISTORIAL,SALA CUNA
257,991,24861 4, ,1532,VOLCAN PUYEHUE,651,1,PENALOLEN,5553553,4,283000,450,1.24,1,0,0,0,0,6,0,0,5,0,0,0,0,0,0,36,0,0,0,1,36,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24861 4,SANTIAGO,PREBASICA,357160.18132,6296122.93198,PROVINCIAL ORIENTE,PREBASICA,LOS DOS RATONCITOS,651 VOLCAN PUYEHUE,JARDIN INFANTIL
258,995,10000040, , ,QUEBRADA TALTAL,1769,0,PENALOLEN,2781169,8,0,3470,0,0,0,0,8,3,12,0,0,0,0,0,0,0,0,0,104,0,0,0,3,104,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000040,SANTIAGO,PREBASICA,358199.33381,6294720.20906,PROVINCIAL ORIENTE,PREBASICA,C.A. VIRGEN MARIA,1769 QUEBRADA TALTAL,SALA CUNA
259,1000,10000096, , ,CALLE 33,6690,0,PENALOLEN,2784004,6,3300,0,4.08,1,0,0,11,2,18,0,0,0,0,1,0,0,0,0,257,0,0,0,3,257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000096,SANTIAGO,PREBASICA,354749.664,6295482.94504,PROVINCIAL ORIENTE,PREBASICA,NIDO DE CONDORES,6690 CALLE 33,JARDIN INFANTIL
260,1004,10000095, , ,CRNEL ALEJANDRO SEPULVEDA,2430,0,PENALOLEN,2791250,6,3000,2000,6.36,1,0,0,17,3,26,0,0,0,0,11,0,0,0,0,336,0,0,0,3,336,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000095,SANTIAGO,PREBASICA,354611.56766,6294870.0789,PROVINCIAL ORIENTE,PREBASICA,CENTRAL LO HERMIDA,2430 CRNEL ALEJANDRO SEPULVEDA,JARDIN INFANTIL Y SALA CUNA
261,1005,24584 4, , ,CALLE 145,6670,1,PENALOLEN,2776715,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,0,0,0,2,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24584 4,SANTIAGO,PREBASICA,354909.27818,6296120.24255,PROVINCIAL ORIENTE,PREBASICA,ANEXO CENTRO EDUCACIONAL AMERICO VESPUCIO,6670 CALLE 145,JARDIN INFANTIL
262,1011,10000094, , ,CALLE 13 A,1011,0,PENALOLEN,2791019,6,3300,500,2.7,1,0,0,4,6,12,0,0,0,0,0,0,0,0,0,99,0,0,0,3,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000094,SANTIAGO,PREBASICA,355728.54102,6295841.1489,PROVINCIAL ORIENTE,PREBASICA,MUNDO DE NINOS,1011 CALLE 13 A,JARDIN INFANTIL
263,1016,10000062, , ,SAN JAVIER,12270,0,EL BOSQUE,0,8,14300,72,5,0,1,0,3,2,6,0,0,0,0,0,0,0,0,0,60,0,0,0,3,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000062,SANTIAGO,PREBASICA,345807.24787,6283259.29912,PROVINCIAL SUR,PREBASICA,EL TRANQUE,12270 SAN JAVIER,JARDIN INFANTIL
264,1017,10000137, , ,NORTE,1102,0,EL BOSQUE,5598399,6,3000,800,5,1,5,0,16,7,29,0,0,0,0,1,0,0,0,0,296,0,0,0,3,296,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000137,SANTIAGO,PREBASICA,345718.57259,6285618.58407,PROVINCIAL SUR,PREBASICA,LAURITA VICUNA,1102 NORTE,JARDIN INFANTIL Y SALA CUNA
265,1020,10000097, , ,DEL JARDIN,1566,0,PENALOLEN,2791020,6,2500,35000,0,1,0,0,16,3,25,0,0,0,0,3,0,0,0,0,268,0,0,0,3,268,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000097,SANTIAGO,PREBASICA,357182.88697,6295260.60119,PROVINCIAL ORIENTE,PREBASICA,COPITO DE NIEVE,1566 DEL JARDIN,JARDIN INFANTIL Y SALA CUNA
266,1023,10000051, , ,P.JOAO GOULART,210,0,LA GRANJA,2211470,8,0,0,0,0,1,0,2,5,8,0,0,0,0,0,0,0,0,0,100,0,0,0,3,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000051,SANTIAGO,PREBASICA,349605.17539,6290467.65921,PROVINCIAL SUR,PREBASICA,C.A. SANTIAGO BUERAS,210 P.JOAO GOULART,SALA CUNA
267,1024,10000155, , ,PSJE 31,227,0,SAN JOAQUIN,2934344,6,2750,397,0,1,0,0,4,1,7,0,0,0,0,0,0,0,0,0,101,0,0,0,3,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000155,SANTIAGO,PREBASICA,349328.68013,6291054.16429,PROVINCIAL CENTRO,PREBASICA,LA LUNA Y EL SOL,227 PSJE 31,JARDIN INFANTIL
268,1026,12248 3, ,358,PTO VARAS,9770,1,LA GRANJA,8504840,3,170000,500,2,2,3,0,0,4,9,0,0,3,0,0,0,0,0,0,60,0,0,0,1,60,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12248 3,SANTIAGO,PREBASICA,350401.14657,6288810.78235,PROVINCIAL SUR,PREBASICA,SOLCITO,9770 PTO VARAS,JARDIN INFANTIL
269,1027,10000100, , ,CHILLAN,4763,0,PENALOLEN,2857302,6,0,450,2.7,1,0,0,5,1,8,0,0,0,0,0,0,0,0,0,133,0,0,0,3,133,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000100,SANTIAGO,PREBASICA,352930.44974,6291800.91094,PROVINCIAL ORIENTE,PREBASICA,COPIHUES BLANCOS,4763 CHILLAN,JARDIN INFANTIL
270,1028,10000038, , ,CALLE 1,4867,0,PENALOLEN,2935008,8,0,2400,5.05,1,0,0,18,4,24,0,0,0,0,0,0,0,0,0,229,0,0,0,3,229,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000038,SANTIAGO,PREBASICA,353972.54359,6291963.24717,PROVINCIAL ORIENTE,PREBASICA,C.A. CARMEN KLUG,4867 CALLE 1,SALA CUNA
271,1029,10000039, , ,CALLE A,5757,0,PENALOLEN,2844025,8,0,745,5.05,0,0,0,12,2,15,0,0,0,0,0,0,0,0,0,180,0,0,0,3,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000039,SANTIAGO,PREBASICA,354156.74933,6291648.01768,PROVINCIAL ORIENTE,PREBASICA,C.A. LOS ENANITOS,5757 CALLE A,SALA CUNA
272,1031,10000140, , ,PSJE 24,985,0,EL BOSQUE,0,6,3300,566,1.78,1,0,0,3,1,5,0,0,0,0,0,0,0,0,0,70,0,0,0,3,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000140,SANTIAGO,PREBASICA,343805.53721,6287449.63713,PROVINCIAL SUR,PREBASICA,ZAPATITO AZUL,0985 PSJE 20,JARDIN INFANTIL
273,1035,88885, ,253,LAS QUINTAS,422,0,LA GRANJA,5417720,3,27500,0,0,1,3,0,0,3,7,0,0,4,0,2,250,0,0,0,180,0,0,0,1,180,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,88885,SANTIAGO,PREBASICA,348526.97167,6286683.81165,PROVINCIAL SUR,PREBASICA,SAN MARCELO,0422 LAS QUINTAS,JARDIN INFANTIL
274,1042,9222 3, ,1209,EL LIBANO,1209,2,MACUL,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9222 3,SANTIAGO,PREBASICA,352462.81709,6294403.04658,PROVINCIAL ORIENTE,PREBASICA,ROCKITO,1209 EL LIBANO,JARDIN INFANTIL
275,1046,24649 2, , ,PARQUE I.CARRERA PINTO,1570,1,LA FLORIDA,2862132,4,8000,0,0,1,4,1,0,2,8,0,0,5,0,5,0,0,0,0,70,0,0,0,1,70,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24649 2,SANTIAGO,PREBASICA,352377.08128,6290368.30036,PROVINCIAL CORDILLERA,PREBASICA,JARDIN INFANTIL SAMORITO,1570 PARQUE I.CARRERA PINTO,JARDIN INFANTIL
276,1047,24468 6, , ,AV. PARQUE I. CARRERA PINTO,1570,2,LA FLORIDA,2862132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24468 6,SANTIAGO,PREBASICA,352377.07832,6290368.47206,PROVINCIAL CORDILLERA,PREBASICA,JARDIN INFANTIL SAMORITO,1570 AV. PARQUE I. CARRERA PINTO,JARDIN INFANTIL
277,1048,10000069, , ,LONTANANZA,1866,0,LA FLORIDA,5437087,8,5000,1559,3.1,0,1,0,4,7,12,0,0,0,0,0,0,0,0,0,119,0,0,0,3,119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000069,SANTIAGO,PREBASICA,350659.44421,6284470.95112,PROVINCIAL CORDILLERA,PREBASICA,C.A. LOS NAVIOS,1866 LONTANANZA,SALA CUNA
278,1050,10238, ,881,SALOMON SACK,0,0,INDEPENDENCIA,777301,4,268000,0,0,2,4,1,0,1,8,0,0,0,0,0,0,0,0,0,67,0,0,0,1,67,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10238,SANTIAGO,PREBASICA,344313.46432,6301239.65638,PROVINCIAL NORTE,PREBASICA,DICKENS COLLEGE,SALOMON SACK,JARDIN INFANTIL
279,1062,8529 4,E,6,GAMERO,1985,1,INDEPENDENCIA,7772301,1,5000,3560,3.75,1,15,3,0,4,23,0,0,7,0,1,0,0,0,0,212,0,0,0,1,212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8529 4,SANTIAGO,PREBASICA,345122.1053,6300693.39783,PROVINCIAL NORTE,PREBASICA,ANTU HUILEN,1985 GAMERO,JARDIN INFANTIL
280,1090,8709 2, ,833,FRANCIA,1468,1,INDEPENDENCIA,7772626,3,57000,0,0,2,5,2,0,1,10,0,0,20,20,0,0,0,0,0,44,0,0,0,1,44,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8709 2,SANTIAGO,PREBASICA,345627.52476,6301885.50042,PROVINCIAL NORTE,PREBASICA,JUAN PABLO I,1468 FRANCIA,JARDIN INFANTIL
281,1095,10000001, , ,RODRIGUEZ,1244,0,INDEPENDENCIA,7777863,7,0,86,5.6,0,1,0,6,2,9,0,0,0,0,0,0,0,0,0,56,0,0,0,3,56,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000001,SANTIAGO,PREBASICA,345953.92098,6302066.43214,PROVINCIAL NORTE,PREBASICA,DOCTORA ELOISA DIAZ,1244 RODRIGUEZ,JARDIN INFANTIL
282,1101,10000197, , ,GUILLLERMO SUBIABRE,759,0,HUECHURABA,2440057,6,2500,1200,7.38,1,5,0,16,8,30,0,0,0,0,0,0,0,0,0,301,0,0,0,3,301,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000197,SANTIAGO,PREBASICA,347633.02656,6306191.05,PROVINCIAL NORTE,PREBASICA,EL CANELO,759 GUILLLERMO SUBIABRE,JARDIN INFANTIL Y SALA CUNA
283,1105,10000195, , ,LAS AZUCENAS,370,0,HUECHURABA,0,6,300,0,5.49,1,3,0,13,7,24,0,0,0,0,0,0,0,0,0,270,0,0,0,3,270,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000195,SANTIAGO,PREBASICA,348610.80743,6305711.69763,PROVINCIAL NORTE,PREBASICA,LAS AZUCENAS,370 LAS AZUCENAS,JARDIN INFANTIL
284,1107,10000196, , ,EL PELLIN,5617,0,HUECHURABA,0,6,250,3000,3.96,1,1,0,5,1,8,0,0,0,0,2,0,0,0,0,96,0,0,0,3,96,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000196,SANTIAGO,PREBASICA,349226.08203,6305517.575,PROVINCIAL NORTE,PREBASICA,LA ARAUCARIA,1650 EL PELLIN,JARDIN INFANTIL
285,1111,10000198, , ,LOS PALTOS,579,0,HUECHURABA,2439035,6,3300,1125,7.56,1,5,0,16,3,25,0,0,0,0,0,0,0,0,0,245,0,0,0,3,245,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000198,SANTIAGO,PREBASICA,348275.01016,6307142.75,PROVINCIAL NORTE,PREBASICA,RAYEN MAHUI,579 LOS PALTOS,JARDIN INFANTIL Y SALA CUNA
286,1112,10359 4, ,916,PEDRO AGUIRRE CERDA,6336,1,HUECHURABA,6269614,7,0,0,4.4,1,1,0,1,3,6,0,0,0,0,0,0,0,0,0,38,0,0,0,3,38,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10359 4,SANTIAGO,PREBASICA,348197.60932,6307642.25813,PROVINCIAL NORTE,PREBASICA,LUISA DE MARILLAC,6336 PEDRO AGUIRRE CERDA,JARDIN INFANTIL
287,1113,10000023, , ,JACARANDA,591,0,HUECHURABA,6253074,7,2250,320,0,0,1,0,9,8,18,0,0,0,0,0,0,0,0,0,230,0,0,0,3,230,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000023,SANTIAGO,PREBASICA,348344.18397,6307250.21276,PROVINCIAL NORTE,PREBASICA,C.A. SARGENTO CANDELARIA,591 JACARANDA,SALA CUNA
288,1118,24505 4, ,530,LOS VILOS,4787,1,CONCHALI,7364157,3,6000,300,1.8,3,2,0,0,1,6,0,0,10,4,0,0,0,0,0,61,0,0,0,1,61,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24505 4,SANTIAGO,PREBASICA,343703.94961,6304674.675,PROVINCIAL NORTE,PREBASICA,THE LITTLE SCHOOL   ANEXO,4787 LOS VILOS,JARDIN INFANTIL
289,1123,10000209, , ,CARD JOSE MARIA CARO,1875,0,CONCHALI,0,6,3000,2800,4.87,1,1,0,3,1,6,0,0,0,0,0,0,0,0,0,101,0,0,0,3,101,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000209,SANTIAGO,PREBASICA,343264.81257,6306087.50121,PROVINCIAL NORTE,PREBASICA,JUANITA AGUIRRE,1875 CARD JOSE MARIA CARO,JARDIN INFANTIL
290,1126,10394 2, ,1164,MONTERREY,2180,1,CONCHALI,7341794,4,252000,0,0,1,2,0,0,2,5,0,0,4,0,1,0,0,0,0,39,0,0,0,1,39,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,10394 2,SANTIAGO,PREBASICA,344380.58976,6303310.54301,PROVINCIAL NORTE,PREBASICA,CUA CUA,2180 MONTERREY,JARDIN INFANTIL
291,1129,11943 1, ,1315,FERMIN VIVACETA,4782,1,CONCHALI,6235220,3,176000,0,0,2,3,1,0,1,7,0,0,6,0,1,0,0,0,0,160,0,0,0,1,160,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,11943 1,SANTIAGO,PREBASICA,343814.34061,6304752.81571,PROVINCIAL NORTE,PREBASICA,LOS PITUFOS,4782 FERMIN VIVACETA,JARDIN INFANTIL
292,1131,10393 4, ,748,DIEGO SILVA HENRIQUEZ,1762,1,CONCHALI,7362256,3,156000,1350,1.17,1,1,0,0,1,3,0,0,3,0,0,40,0,0,0,80,0,0,0,1,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10393 4,SANTIAGO,PREBASICA,343896.39523,6304871.9495,PROVINCIAL NORTE,PREBASICA,STA CATALINA,1762 DIEGO SILVA HENRIQUEZ,JARDIN INFANTIL
293,1139,10000208, , ,ISABEL CARRERA,5780,0,CONCHALI,6232764,6,2750,2868,3.24,1,2,0,5,1,9,0,0,0,0,1,0,0,0,0,149,0,0,0,3,149,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000208,SANTIAGO,PREBASICA,344139.02317,6306063.33628,PROVINCIAL NORTE,PREBASICA,RAYITO DE SOL,5780 ISABEL CARRERA,JARDIN INFANTIL
294,1143,24806 1, ,1511,LIBRA,1663,1,CONCHALI,7365606,4,225000,160,9.3,1,2,1,0,4,8,0,0,1,0,1,30,20,0,0,51,0,0,0,1,51,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,24806 1,SANTIAGO,PREBASICA,344812.25456,6303783.52936,PROVINCIAL NORTE,PREBASICA,LA SEMILLITA,1663 LIBRA,JARDIN INFANTIL
295,1149,10000211, , ,SALAMANCA,3993,0,CONCHALI,0,6,300,1800,3.54,1,1,0,4,1,7,0,0,0,0,0,0,0,0,0,98,0,0,0,3,98,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000211,SANTIAGO,PREBASICA,345261.61012,6304822.02891,PROVINCIAL NORTE,PREBASICA,CUNCUNITA,3993 SALAMANCA,JARDIN INFANTIL
296,1154,10000206, , ,PUNTILLA,1358,0,CONCHALI,6257344,6,300,0,0,0,4,0,12,2,18,0,0,0,0,0,0,0,0,0,239,0,0,0,3,239,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000206,SANTIAGO,PREBASICA,345280.94278,6305848.33421,PROVINCIAL NORTE,PREBASICA,QUILLAICITO,1358 PUNTILLA,JARDIN INFANTIL
297,1157,10000026, , ,CAUQUENES,1170,0,CONCHALI,6251490,7,0,2400,4,1,1,0,5,10,17,0,0,0,0,0,0,0,0,0,194,0,0,0,3,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000026,SANTIAGO,PREBASICA,345627.80365,6305482.86114,PROVINCIAL NORTE,PREBASICA,GABRIELA MISTRAL,1170 CAUQUENES,SALA CUNA
298,1159,10000212, , ,BENAJMIN QUEZADA,1229,0,CONCHALI,6252627,6,300,1600,4.32,1,1,0,5,1,8,0,0,0,0,0,0,0,0,0,131,0,0,0,3,131,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10000212,SANTIAGO,PREBASICA,345700.15625,6305080,PROVINCIAL NORTE,PREBASICA,SEMILLITA,1229 BENAJMIN QUEZADA,JARDIN INFANTIL
